,해양사고발생_년도,해양사고발생_월,해양사고발생_일,사고유형_통계,CHECK_DATE,CHECK_LOC,CHECK_TWO,CHECK_TWO11,CHECK_TWO12,CHECK_TWO21,CHECK_TWO22,CHECK_TWO23,CHECK_TWO24,CHECK_TWO31,CHECK_TWO41,CHECK_TWO51,CHECK_TWO52,CHECK_TWO53,CHECK_TWO54,CHECK_TWO55,CHECK_TWO56,CHECK_TWO61,CHECK_TWO62,CHECK_TWO63,CHECK_TWO64,CHECK_TWO65,CHECK_TWO71,CHECK_TWO72,CHECK_TWO73,CHECK_TWO81,CHECK_TWO82,CHECK_TWO83,CHECK_TWO84,CHECK_TWO91,CHECK_TWO92,CHECK_TWO93,CHECK_TWO94,CHECK_TWO101,CHECK_TWO102,CHECK_TWO111,CHECK_TWO112,CHECK_TWO113,CHECK_TWO73_FISH,CHECK_TWO74_FISH,CHECK_TWO74,CHECK_TWO221,CHECK_TWO222,CHECK_TWO223,CHECK_TWO25,CHECK_TWO26,CHECK_TWO42,CHECK_TWO43,CHECK_541_KIND1,CHECK_541_QTY1,CHECK_541_DATE1,CHECK_541_KIND2,CHECK_541_QTY2,CHECK_541_DATE2,CHECK_542_KIND1,CHECK_542_QTY1,CHECK_542_DATE1,CHECK_542_KIND2,CHECK_542_QTY2,CHECK_542_DATE2,CHECK_551_QTY1,CHECK_551_KIND2,CHECK_551_QTY2,CHECK_551_KIND3,CHECK_551_QTY3,CHECK_551_KIND4,CHECK_551_QTY4,CHECK_561_QTY1,CHECK_561_TO1,CHECK_561_QTY2,CHECK_561_TO2,CHECK_561_QTY3,CHECK_561_TO3,CHECK_561_QTY4,CHECK_561_TO4,CHECK_561_KIND4,CHECK_631_CHECK1,CHECK_631_CHECK2,CHECK_631_CHECK3,CHECK_TWO66,CHECK_TWO67,CHECK_671_QTY1,CHECK_671_QTY2,CHECK_671_QTY3,CHECK_671_QTY4,CHECK_671_QTY5,CHECK_671_QTY6,CHECK_671_QTY7,CHECK_671_QTY8,CHECK_671_QTY9,CHECK_671_QTY10,CHECK_671_QTY11,CHECK_671_QTY12,CHECK_671_QTY13,CHECK_671_QTY14,CHECK_671_QTY15,CHECK_671_QTY16,CHECK_TWO68,CHECK_TWO69,CHECK_TWO711,CHECK_TWO712,CHECK_TWO713,CHECK_TWO714,CHECK_TWO715,CHECK_TWO716,CHECK_TWO7171,CHECK_TWO7172,CHECK_TWO7173,CHECK_TWO7174,CHECK_TWO7175,CHECK_TWO7176,CHECK_TWO718,CHECK_7181_CHECK1,CHECK_7181_CHECK2,CHECK_7181_CHECK3,CHECK_7181_CHECK4,CHECK_TWO719,CHECK_TWO7110,CHECK_TWO7111,CHECK_TWO7112,CHECK_TWO7113,CHECK_TWO7114,CHECK_TWO7115,CHECK_TWO7116,CHECK_TWO7117,CHECK_7117_CHECK1,CHECK_7117_CHECK2,CHECK_7117_KIND2,CHECK_TWO721,CHECK_TWO722,CHECK_TWO723,CHECK_TWO741,CHECK_TWO742,CHECK_TWO75,CHECK_TWO85,CHECK_TWO86,CHECK_TWO95,CHECK_TWO96,CHECK_TWO103,CHECK_TWO104,CHECK_TWO114,CHECK_TWO121,CHECK_TWO122,CHECK_TWO131,CHECK_TWO132,CHECK_7171C1,CHECK_7171C2,CHECK_561_TO1_1,CHECK_561_TO2_1,NEW_NO
1096,2015.0,5.0,7.0,기타,"2015.3/2, 3/9",제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,14/02/14,,,,SGL-83,1.0,14/02/14,,,,12.0,,,,4.0,,12.0,4.0,17/01/01,2.0,17/01/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000130
1097,2015.0,5.0,7.0,기타,2016.2/,제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,,,,,SGL-83,1.0,,,,,12.0,,,,4.0,,12.0,4.0,17/01/01,2.0,17/01/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000130
1098,2015.0,5.0,7.0,기타,"선:2017.05/19
기:2017.05/19",완도항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,16/02/12,,,,KOSMOA INC,1.0,19/02/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,V,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/01/01,19/01/01,A00000130
1099,2015.0,5.0,7.0,기타,"선체 : 2018. 3/2
기관 : 2018. 2/23, 3/2","제주조선소, 제주항",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15,1.0,18/02/28,,,,HYEL-134,1.0,20/03/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,V,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/01/01,19/01/01,A00000130
1100,2016.0,7.0,4.0,부유물감김,"2015.3/2, 3/9",제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,14/02/14,,,,SGL-83,1.0,14/02/14,,,,12.0,,,,4.0,,12.0,4.0,17/01/01,2.0,17/01/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000130
1101,2016.0,7.0,4.0,부유물감김,2016.2/,제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,,,,,SGL-83,1.0,,,,,12.0,,,,4.0,,12.0,4.0,17/01/01,2.0,17/01/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000130
1102,2016.0,7.0,4.0,부유물감김,"선:2017.05/19
기:2017.05/19",완도항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,16/02/12,,,,KOSMOA INC,1.0,19/02/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,V,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/01/01,19/01/01,A00000130
1103,2016.0,7.0,4.0,부유물감김,"선체 : 2018. 3/2
기관 : 2018. 2/23, 3/2","제주조선소, 제주항",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15,1.0,18/02/28,,,,HYEL-134,1.0,20/03/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,V,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/01/01,19/01/01,A00000130
1104,2018.0,8.0,31.0,기관손상,"2015.3/2, 3/9",제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,14/02/14,,,,SGL-83,1.0,14/02/14,,,,12.0,,,,4.0,,12.0,4.0,17/01/01,2.0,17/01/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000130
1105,2018.0,8.0,31.0,기관손상,2016.2/,제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,,,,,SGL-83,1.0,,,,,12.0,,,,4.0,,12.0,4.0,17/01/01,2.0,17/01/01,2.0,,,,,,,,X,V,,,,,4.0,,1.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000130
1106,2018.0,8.0,31.0,기관손상,"선:2017.05/19
기:2017.05/19",완도항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15A,1.0,16/02/12,,,,KOSMOA INC,1.0,19/02/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,V,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/01/01,19/01/01,A00000130
1107,2018.0,8.0,31.0,기관손상,"선체 : 2018. 3/2
기관 : 2018. 2/23, 3/2","제주조선소, 제주항",V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15,1.0,18/02/28,,,,HYEL-134,1.0,20/03/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,V,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,19/01/01,19/01/01,A00000130
1108,2019.0,7.0,18.0,부유물감김,"선체, 기관 : 2020. 5. 12.",제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15,1.0,20/02/21,,,,H20RX,1.0,22/08/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,X,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,23/04/01,23/04/01,A00000130
1109,2019.0,10.0,6.0,충돌,"선체, 기관 : 2020. 5. 12.",제주항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,SG-SV-15,1.0,20/02/21,,,,H20RX,1.0,22/08/01,,,,12.0,,,고체식,4.0,,12.0,4.0,,2.0,,2.0,,,,,,,,X,V,,,,,5.0,,,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,23/04/01,23/04/01,A00000130
1110,2005.0,3.0,15.0,기관손상,2008. 5/28,모항,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000131
1111,2007.0,8.0,6.0,기타,2008. 5/28,모항,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000131
1112,2019.0,9.0,28.0,부유물감김,"선:2020.01.23
기:2020.01.23",다대포항,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,V,,,구명뗏목,1.0,20/01/17,,,,1회용,1.0,23/01/01,,,,13.0,,,,4.0,,13.0,4.0,20/06/01,2.0,20/07/01,2.0,,,,,,,,X,V,,,,,5.0,4.0,2.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,V,V,X,V,X,V,V,X,X,X,X,V,V,V,V,V,y,,20/06/01,20/07/01,A00000132
1113,2017.0,2.0,23.0,충돌,2015.6/3,공동어시장,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,V,,,팽창식구명뗏목,1.0,14/03/17,,,,자동,1.0,14/03/17,,,,10.0,,,,4.0,,10.0,4.0,13/02/01,2.0,13/02/01,2.0,,,,,,,,X,V,,,,,8.0,2.0,1.0,,,,,,,,,,V,V,V,V,V,V,X,V,V,X,X,X,V,V,V,,Y,,,X,X,V,V,X,X,X,X,V,,Y,V-PASS,V,V,V,X,V,X,V,V,X,X,X,X,V,V,V,V,V,,,16/02/01,16/02/01,A00000133
1114,2017.0,2.0,23.0,충돌,2017.5.11,공동어시장,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,V,,,팽창식구명뗏목,1.0,16/03/25,,,,자동,1.0,19/05/30,,,,10.0,,,,4.0,,10.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,7.0,3.0,1.0,,,,,,,,,,V,V,V,V,V,V,X,V,V,X,X,X,V,X,V,,Y,,,X,X,V,V,X,V,X,X,V,Y,Y,V-PASS,V,V,V,X,V,X,V,V,X,X,X,X,V,V,V,V,V,,,01/01/01,01/01/01,A00000133
1115,2017.0,2.0,23.0,충돌,"선)'18.05.23.
기)'18.04.02 / 05.23.",남부민동,,V,X,V,,V,V,V,V,X,V,-,V,V,V,V,V,X,X,X,,,V,V,V,V,V,V,V,V,V,V,X,V,V,V,,,,V,V,V,V,V,,,팽창식(KHA-10),1.0,18/03/30,,,,수압식(1회용),1.0,21/03/01,,,,10.0,,,고체식,4.0,점등식,10.0,4.0,19/03/01,2.0,19/03/01,2.0,,,,,,,,X,V,,,,,7.0,3.0,1.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,V,V,V,,Y,,,X,X,V,V,X,V,V,X,V,Y,Y,VITZRO,V,V,V,X,V,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000133
1116,2007.0,8.0,14.0,기관손상,2008.07/17,감포,,V,V,V,V,V,V,V,V,X,V,V,V,X,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1117,2013.0,1.0,15.0,부유물감김,2010.5/27,구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1118,2013.0,1.0,15.0,부유물감김,"2011.3/11, 3/14, 4/8",동일디젤/동양커민스/구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1119,2013.0,1.0,15.0,부유물감김,2013. 07. 12,구룡포,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1120,2013.0,7.0,25.0,부유물감김,2010.5/27,구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1121,2013.0,7.0,25.0,부유물감김,"2011.3/11, 3/14, 4/8",동일디젤/동양커민스/구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1122,2013.0,7.0,25.0,부유물감김,2013. 07. 12,구룡포,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1123,2013.0,8.0,30.0,기타,2010.5/27,구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1124,2013.0,8.0,30.0,기타,"2011.3/11, 3/14, 4/8",동일디젤/동양커민스/구룡포항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1125,2013.0,8.0,30.0,기타,2013. 07. 12,구룡포,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000134
1126,2006.0,10.0,15.0,기관손상,2008.4/7,속초항,,V,X,V,V,V,V,V,V,X,X,V,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000135
1127,2008.0,6.0,29.0,충돌,2008.4/7,속초항,,V,X,V,V,V,V,V,V,X,X,V,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000135
1128,2019.0,3.0,3.0,기타,,목포,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000136
1129,2019.0,7.0,13.0,기타,,목포,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000136
1130,2019.0,10.0,31.0,기타,,목포,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000136
1131,2019.0,10.0,31.0,기타,,목포,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000136
1132,2019.0,12.0,24.0,기관손상,,목포,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000136
1133,2008.0,9.0,13.0,기관손상,2008.07/28,구룡포항,,V,X,V,V,V,V,V,V,X,V,V,V,X,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000137
1134,2011.0,10.0,8.0,충돌,"2010.5/14, 5/18","후포해동조선소, 후포항",V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000138
1135,2011.0,10.0,8.0,충돌,2011.09.14.,영도구 남항 일자방파제,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000138
1136,2011.0,10.0,8.0,충돌,2013.2.26.,미조항,V,V,X,V,V,V,V,V,V,X,V,-,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000138
1137,2019.0,8.0,8.0,기관손상, 2020.04.28, 구룡포항,V,V,X,V,V,V,V,V,V,X,V,-,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,X,V,V,자동팽창,1.0,20/04/02,,,,수압이탈,1.0,23/04/01,,,,18.0,,,,4.0,,18.0,4.0,22/03/01,2.0,22/03/01,2.0,,,,,,,,X,V,0.0,,,,3.0,,3.0,,,,,,,,0.0,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,01/01/01,01/01/01,A00000138
1138,2011.0,10.0,13.0,화재폭발,,구룡포 대성조선소 구룡포항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000139
1139,2013.0,7.0,20.0,기관손상,,구룡포 대성조선소 구룡포항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000139
